Address,Street Name,Zip Code,City,Canton,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Sunday_Open,Monday_Open,Tuesday_Open,Wednesday_Open,Thursday_Open,Friday_Open,Saturday_Open,Sunday_Close,Monday_Close,Tuesday_Close,Wednesday_Close,Thursday_Close,Friday_Close,Saturday_Close
"Konstanzerstrasse 11, 9512 Rossrüti, Switzerland",Konstanzerstrasse 11,9512,Rossrüti,St. Gallen,Switzerland,47.4732242,9.0599045,4.5,188,Spar,ChIJJS62HuPrmkcRsuLAmO-Ircs,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Winterthurerstrasse 4, 8360 Eschlikon, Switzerland",Winterthurerstrasse 4,8360,Eschlikon,Zürich,Switzerland,47.4623775,8.955030200000001,4.2,122,SPAR Supermarkt Eschlikon,ChIJ1zIv9tGUmkcRAzuznQ7VrAQ,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Hauptstrasse 129, 8272 Ermatingen, Switzerland",Hauptstrasse 129,8272,Ermatingen,Zürich,Switzerland,47.6689783,9.084604299999999,4.4,133,SPAR Supermarkt Ermatingen,ChIJt7S6SVr0mkcRWV4zU8NrixQ,,0630,0630,0630,0630,0630,0630,,2000,2000,2000,2000,2000,2000
"Weinfelderstrasse 74, 8580 Amriswil, Switzerland",Weinfelderstrasse 74,8580,Amriswil,Thurgau,Switzerland,47.54479200000001,9.285347900000001,4.1,229,SPAR Supermarkt Amriswil mit TS Tamoil,ChIJDeakRFXjmkcRUWMlBPZGGl0,0800,0600,0600,0600,0600,0600,0600,2000,2200,2200,2200,2200,2200,2200
"Zürcherstrasse 369, 8500 Frauenfeld, Switzerland",Zürcherstrasse 369,8500,Frauenfeld,Thurgau,Switzerland,47.56961010000001,8.9179547,,,SPAR express,ChIJ7-eEDl-TmkcRkHAAke4Eh_o,,,,,,,,,,,,,,
"Bahnhofstrasse 1, 8575 Bürglen, Switzerland",Bahnhofstrasse 1,8575,Bürglen,Thurgau,Switzerland,47.549372,9.152817400000002,4.2,170,SPAR Supermarkt Bürglen,ChIJ1Q2lrNvvmkcRIHexhnt2bIw,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Weinstrasse 23/25, 8280 Kreuzlingen, Switzerland",Weinstrasse 23/25,8280,Kreuzlingen,Zürich,Switzerland,47.64462949999999,9.1861407,4,251,SPAR Supermarkt Kreuzlingen,ChIJZzLReDr3mkcRf5IWGqRRyk8,0800,0600,0600,0600,0600,0600,0600,2000,2200,2200,2200,2200,2200,2200
"Ulrich-Röschstrasse 3/4, 9403 Goldach, Switzerland",Ulrich-Röschstrasse 3/4,9403,Goldach,Zürich,Switzerland,47.47442849999999,9.4659853,4.1,94,SPAR Supermarkt Goldach,ChIJQZ10eIwbm0cRysqSC6cg9aw,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Jonschwilerstrasse 12, 9536 Schwarzenbach, Switzerland",Jonschwilerstrasse 12,9536,Schwarzenbach,St. Gallen,Switzerland,47.4117378,9.0885942,4.5,116,SPAR Supermarkt Schwarzenbach,ChIJn3xdCZ_pmkcRaU4bEkq8bos,,1330,1330,1330,1330,1330,0700,,1900,1900,1900,1900,1900,1700
"Breitschachenstrasse 8, 9032 Engelburg&nbsp, Switzerland",Breitschachenstrasse 8,9032,Engelburg&nbsp,Zürich,Switzerland,47.4420343,9.3488355,4.1,195,SPAR Supermarkt Engelburg,ChIJkWN-Sycdm0cRSC9oaSC-c3M,,0700,0700,0700,0700,0700,0700,,2000,2000,2000,2000,2000,1700
"Gründenstrasse 5, 8247 Flurlingen, Switzerland",Gründenstrasse 5,8247,Flurlingen,Schaffhausen,Switzerland,47.68442880000001,8.627481300000001,4.4,52,SPAR,ChIJg_siWFB_kEcRpPdX2f0dchU,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1900
"Mühlebachstrasse 1, 9230 Flawil, Switzerland",Mühlebachstrasse 1,9230,Flawil,Zürich,Switzerland,47.41633940000001,9.1729898,4.2,79,SPAR Supermarkt Flawil,ChIJsWvpIL7nmkcRTeTzyXy3nuU,,1330,1330,1330,1330,1330,0800,,1830,1830,1830,1830,1830,1700
"Neudorf 2, 9245 Oberbüren, Switzerland",Neudorf 2,9245,Oberbüren,Zürich,Switzerland,47.4513968,9.1603307,4,69,SPAR Supermarkt Oberbüren,ChIJL4TIsSbmmkcRwloUmrd8J40,,1400,1400,1400,1400,1400,0700,,1830,1830,1830,1830,1830,1600
"Bischofszellerstrasse 346, 9212 Arnegg, Switzerland",Bischofszellerstrasse 346,9212,Arnegg,Zürich,Switzerland,47.443506,9.255942,4.2,118,SPAR Supermarkt Arnegg,ChIJuxtD7TPhmkcRDEjvIJ5cYeI,,0800,0800,0800,0800,0800,0700,,1830,1830,1830,1830,1830,1700
"Arneggerstrasse 11, 9204 Andwil, Switzerland",Arneggerstrasse 11,9204,Andwil,Zürich,Switzerland,47.439564,9.267450000000002,4.6,101,SPAR Supermarkt Andwil,ChIJaynbaTvhmkcR3Smjpfhccc8,,0600,0600,0600,0600,0600,0600,,1900,1900,1900,1900,1900,1700
"Freier Pl. 2, 8200 Schaffhausen, Switzerland",Freier Pl. 2,8200,Schaffhausen,Schaffhausen,Switzerland,47.69551499999999,8.640285999999998,4.2,148,SPAR Supermarkt Schaffhausen,ChIJc8Tb_9-BmkcRU0dgSnMvZ3A,,0700,0700,0700,0700,0700,0700,,2000,2000,2000,2000,2000,2000
"Stettemerstrasse 40, 8207 Schaffhausen, Switzerland",Stettemerstrasse 40,8207,Schaffhausen,Schaffhausen,Switzerland,47.7223304,8.655230699999999,4.3,157,SPAR Supermarkt,ChIJsxOxaCmAmkcRTOMDCVbFo9g,0900,0630,0630,0630,0630,0630,0630,1800,1900,1900,1900,1900,1900,1900
"Tösstalstrasse 139, 8400 Winterthur, Switzerland",Tösstalstrasse 139,8400,Winterthur,Zürich,Switzerland,47.49065539999999,8.748234300000002,4,198,SPAR Supermarkt Winterthur Tösstalstrasse,ChIJp5J1OZWZmkcROzT5bI5e6XA,,0700,0700,0700,0700,0700,0700,,2200,2200,2200,2200,2200,2000
"Auwiesenstrasse 24, 9030 Abtwil SG, Switzerland",Auwiesenstrasse 24,9030,Abtwil,Zürich,Switzerland,47.42255590000001,9.3179118,4.3,126,SPAR Supermarkt Abtwil,ChIJlZzlLcvhmkcRsCg3wyLlf7I,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Breitestrasse 117, 8400 Winterthur, Switzerland",Breitestrasse 117,8400,Winterthur,Zürich,Switzerland,47.490607,8.7211286,4.4,93,SPAR,ChIJvZrzLwuZmkcR7AcCHNmhdS0,,0700,0700,0700,0700,0700,0700,,2000,2000,2000,2000,2000,1900
"Rossbodenstrasse 18, 7000 Chur, Switzerland",Rossbodenstrasse 18,7000,Chur,Graubünden,Switzerland,46.8520538,9.5055369,,,SPAR express,ChIJqXAdPQTHhEcRCvaVBrWz8aY,0800,0600,0600,0600,0600,0600,0700,1900,1900,1900,1900,1900,1900,1900
"Städtli 3, 7304 Maienfeld, Switzerland",Städtli 3,7304,Maienfeld,Graubünden,Switzerland,47.0073942,9.5312364,4.4,127,SPAR Supermarkt Maienfeld,ChIJL0pB-KPLhEcR11gxyIvFPmo,,0730,0730,0730,0730,0730,0730,,1900,1900,1900,1900,1900,1700
"Grossfeldstrasse 20, 7310 Bad Ragaz, Switzerland",Grossfeldstrasse 20,7310,Bad,Graubünden,Switzerland,47.0063244,9.4996973,4.1,198,SPAR Supermarkt Bad Ragaz,ChIJ9Z9UC3jMhEcRdYJOxZmMhyI,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Voa Nova 27, 7078 Lenzerheide, Switzerland",Voa Nova 27,7078,Lenzerheide,Graubünden,Switzerland,46.7252518,9.557642800000002,4.4,80,SPAR Supermarkt Lenzerheide,ChIJz3BSTYKVhEcRaMPS3W4Fh0c,1400,0700,0700,0700,0700,0700,0700,1800,1830,1830,1830,1830,1830,1800
"Via Gonda 12, 7180 Disentis/Mustér, Switzerland",Via Gonda 12,7180,Disentis/Mustér,Graubünden,Switzerland,46.701897,8.8516157,4.4,193,SPAR Supermarkt Disentis,ChIJre2H7jsRhUcRc25W9ISep_Q,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"von Salis-Strasse 33, 7212 Seewis im Prättigau, Switzerland",von Salis-Strasse 33,7212,Seewis,Graubünden,Switzerland,46.9901211,9.63792,4.6,39,SPAR Supermarkt Seewis,ChIJmejOubO1hEcRmEEaI394uJE,,1400,1400,1400,1400,1400,1400,,1830,1830,1830,1830,1830,1600
"Talstrasse 8, 7270 Davos, Switzerland",Talstrasse 8,7270,Davos,Graubünden,Switzerland,46.7934808,9.823408800000001,4.2,169,EUROSPAR Supermarkt Davos Platz,ChIJLRsaH6umhEcRSt5Utpv0ZoU,0700,0700,0700,0700,0700,0700,0700,1800,1900,1900,1900,1900,1900,1800
"Sarganserstrasse 7, 7324 Vilters-Wangs, Switzerland",Sarganserstrasse 7,7324,Vilters-Wangs,Graubünden,Switzerland,47.02484339999999,9.451435,4.6,23,SPAR Supermarkt Vilters,ChIJ-dKD-APNhEcRSIRrAODgDAQ,,1330,1330,1330,1330,1330,0700,,1830,1830,1830,1830,1830,1700
"Narasca, 7472 Surava, Switzerland",Narasca,7472,Surava,Graubünden,Switzerland,46.6647758,9.6124468,5,2,SPAR Go24 Surava,ChIJ3Xm4UKqXhEcRgww2EGuYoGA,0000,,,,,,,,,,,,,
"Doggilochstrasse 96, 7250 Klosters-Serneus, Switzerland",Doggilochstrasse 96,7250,Klosters-Serneus,Graubünden,Switzerland,46.8617527,9.892441100000001,4.6,72,Spar Supermarket,ChIJy0PbsSOnhEcRdk0PJhDP0Zs,0600,0630,0630,0630,0630,0630,0630,1300,1830,1830,1830,1830,1830,1700
"Masanserstrasse 133, 7000 Chur, Switzerland",Masanserstrasse 133,7000,Chur,Graubünden,Switzerland,46.8610885,9.534178399999998,,,AVIA SPAR express,ChIJXYB-7EHHhEcRrBqnK9ngawY,0800,0600,0600,0600,0600,0600,0700,2100,2100,2100,2100,2100,2100,2100
"Staatsstrasse 94, 8888 Heiligkreuz, Switzerland",Staatsstrasse 94,8888,Heiligkreuz,Zürich,Switzerland,47.058937,9.4112642,4.4,80,SPAR Supermarkt Heiligkreuz,ChIJH4fMT6zShEcRSc7wYxzzql4,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,1900,1900,1700
"Bleicherstrasse 12, 6003 Luzern, Switzerland",Bleicherstrasse 12,6003,Luzern,Luzern,Switzerland,47.0424514,8.306144000000002,4.1,119,SPAR Supermarkt Luzern-Neustadt,ChIJc9wCzaX7j0cRzvoZYmPJ050,,0700,0700,0700,0700,0700,0700,,1900,1900,1900,2000,1900,1700
"Dorfstrasse 31/a, 6005 Luzern, Switzerland",Dorfstrasse 31/a,6005,Luzern,Luzern,Switzerland,47.0379769,8.3156349,4.3,151,SPAR,ChIJCZHryLD7j0cRi9fh55n1cvQ,,0615,0615,0615,0615,0615,0615,,1900,1900,1900,1900,1900,1700
"Papiermühlestrasse 11, 3013 Bern, Switzerland",Papiermühlestrasse 11,3013,Bern,Bern,Switzerland,46.9547484,7.460063099999999,4.2,167,SPAR express Bern-Papiermühlestrasse,ChIJtdMb5-Y5jkcRWMUvdubWIRk,0600,0600,0600,0600,0600,0600,0600,2200,2200,2200,2200,2200,2200,2200
"Könizstrasse 155, 3097 Liebefeld, Switzerland",Könizstrasse 155,3097,Liebefeld,Bern,Switzerland,46.9360583,7.416579899999999,4.2,165,SPAR Supermarkt Liebefeld,ChIJsSI0uqo5jkcRHoNmRo_-I7M,,0630,0630,0630,0630,0630,0800,,2000,2000,2000,2000,2000,1700
"Freiburgstrasse 528, 3172 Köniz, Switzerland",Freiburgstrasse 528,3172,Köniz,Bern,Switzerland,46.9274208,7.379720999999999,4,49,SPAR express Niederwangen,ChIJXaqONsU4jkcRSrGhpPQiv1I,0700,0600,0600,0600,0600,0600,0700,2200,2200,2200,2200,2200,2200,2200
"Giacomettistrasse 15, 3006 Bern, Switzerland",Giacomettistrasse 15,3006,Bern,Bern,Switzerland,46.9451436,7.473101099999999,4.2,69,SPAR express Bern Giacomettistr.,ChIJBUptO2Q3jkcRHJj0bEg191o,0730,0600,0600,0600,0600,0600,0630,2200,2200,2200,2200,2200,2200,2200
"Viktoriastrasse 49, 3013 Bern, Switzerland",Viktoriastrasse 49,3013,Bern,Bern,Switzerland,46.95363609999999,7.4545514,,,SPAR Supermarkt Bern,ChIJ3cCTbeg5jkcRkyF48LTfx7I,,,,,,,,,,,,,,
"Rte de Riddes 301, 1994 Aproz (Nendaz, Switzerland",Rte de Riddes 301,1994,Aproz,Valais,Switzerland,46.205309,7.305251600000002,4.8,108,Spassion S.A.,ChIJU4182_LfjkcRliN19kDO0e8,,,,,,1400,1400,,,,,,1800,1700
"Schluhmattstrasse 1, 3920 Zermatt, Switzerland",Schluhmattstrasse 1,3920,Zermatt,Valais,Switzerland,46.0187012,7.748404799999999,4.1,95,SPAR express Zermatt,ChIJpwHmebs1j0cREq6hybT7ykI,0700,0700,0700,0700,0700,0700,0700,1900,1900,1900,1900,1900,1900,1900
"Chemin des Rottes 27, 1907, 2 Saxon, Switzerland",Chemin des Rottes 27,1907,Saxon,Valais,Switzerland,46.14195480000001,7.1583678,4.7,10,RM-SPAS - HotSpring,ChIJ74S6InvIjkcR9qTJOmC3_Qs,,,,,,,,,,,,,,
"Rte de Chippis 33A, 3966 Chalais, Switzerland",Rte de Chippis 33A,3966,Chalais,Valais,Switzerland,46.270143,7.515552999999999,,,Wellis Valais par Valpool - magasin de spas,ChIJY9601AAfj0cRLbHbRghOyho,,1300,1300,1300,1300,1300,,,1730,1730,1730,1730,1730,
"Av. Maurice-Troillet 84, 1950 Sion, Switzerland",Av. Maurice-Troillet 84,1950,Sion,Valais,Switzerland,46.2259704,7.335643399999998,3.8,37,Piscines Spas' Sion,ChIJZ1q0AZ_ejkcReycN0OPLLfE,,1330,1330,1330,1330,1330,0900,,1800,1800,1800,1800,1800,1200
"Av. de la Gare 43a, 1964 Conthey, Switzerland",Av. de la Gare 43a,1964,Conthey,Valais,Switzerland,46.2259708,7.303433199999999,4.7,12,Ebullition Spas Center,ChIJq6q6bC_cjkcRmDWW7FS0rOU,,1330,1330,1330,1300,1300,0900,,1700,1700,1700,1700,1700,1700
"Rte des Bains 93, 1911 Ovronnaz, Switzerland",Rte des Bains 93,1911,Ovronnaz,Valais,Switzerland,46.1986903,7.1753084,3.8,3820,Les Bains d'Ovronnaz,ChIJdT3SWLrGjkcRM2U385l2d1c,0900,0900,0900,0900,0900,0900,0900,2000,2000,2000,2000,2000,2100,2100
"Av. Maurice-Troillet 84, 1950 Sion, Switzerland",Av. Maurice-Troillet 84,1950,Sion,Valais,Switzerland,46.2259704,7.335643399999998,,,Be Well Canada spa Sion,ChIJ1e1_VmjfjkcR9cQbkhwc5cw,,,,,,,,,,,,,,
"Rte de Mauvoisin 209, 1947 Champsec (Versegères), Switzerland",Rte de Mauvoisin 209,1947,Champsec,Valais,Switzerland,46.0581219,7.241457099999999,5,2,Les Bains de Bagnes Sàrl,ChIJ4c5QgPLRjkcRXEdbLWK8WJ8,,,,,,,,,,,,,,
"Rte de Chippis 33A, 3966 Chalais, Switzerland",Rte de Chippis 33A,3966,Chalais,Valais,Switzerland,46.270143,7.515552,5,6,Valpool Sàrl,ChIJRcq1bUYhj0cRon6Ua_y4CTA,,1300,1300,1300,1300,1300,,,1730,1730,1730,1730,1730,
"Rte du Simplon 55, 3960 Sierre, Switzerland",Rte du Simplon 55,3960,Sierre,Valais,Switzerland,46.2972366,7.543891899999999,4.2,54,Avia Sierre - station-service avec shop,ChIJJSi0Gxofj0cR-Yw7Rw5KrYc,0800,0600,0600,0600,0600,0600,0700,2000,2100,2100,2100,2100,2100,2000
"Rte de Sierre 63, 3961 Grimentz, Switzerland",Rte de Sierre 63,3961,Grimentz,Valais,Switzerland,46.18341529999999,7.580624200000001,,,Nordic SPA,ChIJ98W4sZ8lj0cRCJ0WPX0ZfWQ,,0800,0800,0800,0800,0800,,,1700,1700,1700,1700,1700,
"Rte Cantonale 55, 1964 Conthey, Switzerland",Rte Cantonale 55,1964,Conthey,Valais,Switzerland,46.2249776,7.308312099999998,,,Whirlpools,ChIJvUYRSJPcjkcRyEeshgojvMs,,,,,,,,,,,,,,
"Av. du Grand-Saint-Bernard 28, 1920 Martigny, Switzerland",Av. du Grand-Saint-Bernard 28,1920,Martigny,Valais,Switzerland,46.09770899999999,7.069386999999998,4.8,4,13 Etoiles PAM Valais,ChIJLxIUvf_JjkcRezeI6Rqdr8k,,,,,,,,,,,,,,
"Av. du Pont de la Roua, 1957 Ardon, Switzerland",Av. du Pont de la Roua,1957,Ardon,Valais,Switzerland,46.2025678,7.264346000000002,4.2,173,Valaisanne pour la protection des animaux,ChIJR9pxsajEjkcRPgks941erqY,,,,1430,1430,1430,1430,,,,1700,1700,1700,1700
"Rue du Prado 5, 3963 Crans-Montana, Switzerland",Rue du Prado 5,3963,Crans-Montana,Valais,Switzerland,46.30560939999999,7.468023199999998,5,18,La beauté by Eléonore,ChIJ1S4JtvLhjkcRIeCAqJOfhf8,,0900,0900,0900,0900,0900,0900,,2000,2000,2000,2000,2000,1700
"Rte de Fleurs des Champs 17, 3963 Crans-Montana, Switzerland",Rte de Fleurs des Champs 17,3963,Crans-Montana,Valais,Switzerland,46.30830220000001,7.472731700000001,4.6,258,Art de Vivre - Boutique Hôtel et Spa,ChIJPZc8cS3gjkcRCRZvCJt4vdE,,,,,,,,,,,,,,
"Birsstrasse 200, 4052 Basel, Switzerland",Birsstrasse 200,4052,Basel,Basel-Stadt,Switzerland,47.547541,7.622080299999999,4.5,434,SPAR Supermarkt Basel Birsstrasse,ChIJ7XttVSq4kUcR4hmSmm1EtXQ,0900,0800,0800,0800,0800,0800,0800,1800,1900,1900,1900,1900,1900,1800
"Hegenheimerstrasse 93, 4055 Basel, Switzerland",Hegenheimerstrasse 93,4055,Basel,Basel-Stadt,Switzerland,47.5611626,7.569273799999998,4.2,188,SPAR Supermarkt Basel Hegenheimerstrasse,ChIJmeh9KAW5kUcReyFiP6xUWi0,0900,0800,0800,0800,0800,0800,0800,1800,1900,1900,1900,1900,1900,1900
"Längistrasse 14, 4133 Pratteln, Switzerland",Längistrasse 14,4133,Pratteln,Basel-Landschaft,Switzerland,47.5337367,7.7103624,4.2,225,SPAR Supermarkt Pratteln,ChIJ-ZUZu3C2kUcRq3WPc-8PPKI,0900,0700,0700,0700,0700,0700,0700,1700,2000,2000,2000,2000,2000,1800
"Mandachstrasse 54, 8155 Niederhasli, Switzerland",Mandachstrasse 54,8155,Niederhasli,Zürich,Switzerland,47.480011,8.4899673,4.1,157,SPAR,ChIJEY1U7I90kEcRGKcnR46dtg4,,0700,0700,0700,0700,0700,0700,,2100,2100,2100,2100,2100,2100
